487.11679	5052
488.65854	5034
490.19986	4998
491.74081	5020
493.28043	4946
494.8197	4938
496.35852	4845
497.89612	4757
499.43329	4824
500.97006	4728
502.50555	4689
504.0416	4680
505.57541	4572
507.10974	4571
508.64279	4523
510.17545	4470
511.70767	4374
513.23865	4418
514.76929	4305
516.29944	4262
517.82928	4281
519.35779	4160
520.88599	4105
522.41284	4068
523.93927	4121
525.46539	4046
526.99115	3959
528.5155	3938
530.03955	3955
531.56323	3907
533.08649	3863
534.60852	3914
536.12915	3879
537.65039	3942
539.17041	3928
540.68994	3987
542.20911	4068
543.72705	4216
545.24451	4354
546.76166	4584
548.27753	4773
549.79303	4946
551.30811	5031
552.82196	5182
554.3363	5249
555.84937	5174
557.36115	5048
558.87256	4886
560.38367	4740
561.89429	4694
563.40363	4528
564.91272	4480
566.42133	4374
567.92957	4347
569.43652	4414
570.94318	4300
572.44849	4299
573.95349	4334
575.45807	4430
576.96228	4526
578.46521	4590
579.96777	4664
581.47003	4865
582.97095	5034
584.47241	5287
585.97168	5355
587.4715	5608
588.97003	5913
590.4682	6057
591.96606	6295
593.46252	6570
594.95868	6777
596.45453	6815
597.94904	6975
599.44324	7044
600.93701	6990
602.42957	6985
603.92169	6824
605.41351	6618
606.90491	6375
608.39508	6050
609.88495	5922
611.37433	6146
612.86255	6679
614.35034	7570
615.83777	8619
617.32391	9093
618.80975	8963
620.29517	7999
621.78027	7005
623.2641	6072
624.74756	5533
626.23065	5205
627.71246	5191
629.19397	5490
630.67511	6012
632.15497	6911
633.63446	8244
635.11359	9959
636.59149	10979
638.06989	11343
639.54706	10411
641.02289	9361
642.49847	8060
643.97363	7038
645.44849	6298
646.92206	5842
648.39618	5577
649.8681	5360
651.34058	5187
652.81183	5109
654.28278	5069
655.75238	5012
657.2226	4990
658.69147	4940
660.15918	4876
661.62738	4941
663.09436	5071
664.56006	5203
666.02631	5323
667.49127	5428
668.95593	5486
670.41937	5503
671.88239	5387
673.34509	5198
674.80743	4924
676.26855	4814
677.72925	4594
679.1897	4600
680.64886	4518
682.10852	4436
683.56604	4413
685.02417	4381
686.48096	4251
687.9375	4123
689.39276	4079
690.84851	3995
692.30316	3960
693.75647	3923
695.21027	3930
696.6629	3835
698.11517	3954
699.56622	3940
701.01691	3843
702.46722	3827
703.91724	3763
705.36603	3835
706.81439	4028
708.26154	4260
709.70929	4582
711.1557	4718
712.60187	4634
714.04675	4299
715.49133	4057
716.93555	3729
718.37854	3626
719.82202	3603
721.26428	3712
722.70532	3674
724.14691	3819
725.58734	3809
727.02643	3885
728.46613	3868
729.90454	4058
731.34174	4374
732.77954	4614
734.21606	4843
735.65228	4879
737.08813	4663
738.52277	4422
739.95703	4068
741.39099	3730
742.82367	3548
744.25604	3361
745.68811	3275
747.1189	3239
748.54938	3223
749.97949	3295
751.40924	3329
752.83789	3462
754.26611	3464
755.69312	3541
757.12067	3545
758.547	3690
759.97302	3781
761.39783	3915
762.8222	4087
764.24634	4502
765.66925	5011
767.09265	5910
768.51489	7495
769.93585	9477
771.35651	11293
772.77686	12272
774.19684	12348
775.61652	11134
777.03491	9729
778.45215	8091
779.86993	6747
781.2865	5712
782.70276	5018
784.11774	4388
785.53333	4090
786.94769	3828
788.36078	3782
789.77454	3691
791.18695	3692
