Raman shift [1/cm];Intensity;intensity;intensity;intensity;intensity;
2428,000;74,943551;64,281231;85,25391;29,173279;53,839116;
2426,000;74,302555;83,561203;101,80136;100,12959;35,16921;
2424,000;75,327172;90,309777;-0,87817524;44,049353;63,467945;
2422,000;30,753515;73,319958;5,5328045;79,136874;45,493944;
2420,000;52,992086;3,8990762;54,532204;44,337119;98,231933;
2418,000;44,165746;88,17869;35,472537;33,359263;78,147868;
2416,000;-0,91658824;116,22645;63,300748;57,132181;78,457862;
2414,000;47,341815;67,167274;48,534466;55,326183;84,795927;
2412,000;27,070216;136,57504;57,20261;67,307021;68,86931;
2410,000;8,751226;49,103323;63,53474;44,289963;5,6654476;
2408,000;3,1052485;54,644788;31,799941;-23,395553;18,967503;
2406,000;25,876355;61,760649;49,362638;53,483398;59,536432;
2404,000;37,976518;13,083762;13,860206;42,014986;15,698607;
2402,000;29,820167;45,805301;80,079422;78,028328;31,13151;
2400,000;29,450433;35,578107;28,162857;60,182122;21,309951;
2398,000;82,545029;66,868581;69,557617;48,925157;43,929077;
2396,000;42,317219;46,141837;21,343486;24,637728;55,980972;
2394,000;44,69869;53,526612;47,948521;74,079026;-4,7976733;
2392,000;19,005976;79,898226;52,709402;56,005574;50,280445;
2390,000;54,818459;24,869958;-14,432941;60,050953;36,587334;
2388,000;20,036471;117,49773;48,997901;17,72086;44,261683;
2386,000;39,375003;80,975806;30,509919;67,073067;59,217738;
2384,000;32,44073;69,364896;39,830836;44,225182;16,332437;
2382,000;21,996382;62,664838;82,720908;33,101213;80,28336;
2380,000;8,9053334;67,389263;74,207723;66,11966;127,70236;
2378,000;28,148936;34,824208;53,893548;35,915713;153,81775;
2376,000;43,410149;82,279932;-0,25936217;98,453537;68,770552;
2374,000;26,02462;75,906307;94,175024;84,489622;64,98795;
2372,000;23,799685;84,473377;78,792765;78,094186;98,901688;
2370,000;21,289476;130,58379;35,288277;50,498404;15,008419;
2368,000;39,003086;99,513496;70,267168;41,160054;72,644687;
2366,000;42,556509;58,873241;26,201471;85,405188;115,12192;
2364,000;73,165032;99,678401;38,237211;59,630584;76,321665;
2362,000;49,709525;62,483273;19,373923;42,884001;84,623933;
2360,000;57,279042;72,377595;47,57134;69,372664;44,851489;
2358,000;27,369921;12,594251;65,526831;84,042284;63,008405;
2356,000;41,992394;46,828168;68,744233;55,018132;42,913524;
2354,000;0,32954804;57,474683;32,274741;64,689546;37,085545;
2352,000;-17,331072;45,657735;79,963048;42,321426;42,777778;
2350,000;38,268463;-1,6679233;47,744722;39,572789;51,523859;
2348,000;75,824677;15,041906;-16,391761;48,418118;44,343027;
2346,000;40,991193;95,912492;76,852339;-23,499031;65,110323;
2344,000;24,231902;87,153427;18,811098;33,001954;80,853608;
2342,000;43,008633;50,440681;29,251482;1,9155322;51,497499;
2340,000;-11,671561;53,955693;28,004006;37,870527;42,531482;
2338,000;-18,729843;33,132535;49,523814;37,084917;86,531528;
2336,000;43,803432;23,323118;83,407553;50,155032;47,18583;
2334,000;24,193966;8,2905905;33,00637;-21,87839;78,42745;
2332,000;39,733177;50,54822;71,550287;40,185424;81,640504;
2330,000;45,439145;-15,245999;16,10892;27,177055;76,071818;
2328,000;77,260624;17,484515;76,428401;-23,558723;43,924355;
2326,000;51,231302;74,911879;52,907295;37,374466;36,129387;
2324,000;36,531106;87,826847;45,89054;56,539573;20,931601;
2322,000;25,375749;47,810607;17,040822;64,783665;9,5129038;
2320,000;39,362817;35,229221;19,88897;18,843254;18,692827;
2318,000;13,566369;41,438224;88,585582;-20,072318;1,7732139;
2316,000;48,118551;61,657924;58,185868;5,8384873;-30,885787;
2314,000;-0,99520718;36,227457;43,551823;16,307707;20,845213;
2312,000;17,709384;66,630477;25,507056;35,727916;14,054138;
2310,000;13,233976;30,422802;31,409238;33,244237;11,125201;
2308,000;-17,27864;23,86706;45,103146;8,8941045;44,365706;
2306,000;11,727774;75,604717;5,3918775;6,0280554;25,221055;
2304,000;33,074099;12,413612;40,352614;20,216723;-0,86270784;
2302,000;42,292322;-11,58494;77,543816;-8,0298723;-4,3881217;
2300,000;54,420011;69,153174;29,267078;-27,551487;20,842045;
2298,000;20,230255;-21,786837;72,642354;25,824067;31,872357;
2296,000;-0,79299185;30,425107;74,475839;40,701781;-29,860592;
2294,000;26,624062;21,873496;2,6117102;88,205559;74,627278;
2292,000;54,044247;-4,4317801;41,137769;36,286383;48,229476;
2290,000;51,730262;70,282445;-5,8012033;3,7604521;-30,778908;
2288,000;59,757768;-0,38747245;13,298667;33,958703;32,203585;
2286,000;37,257572;30,958854;59,939746;-6,6601622;6,2449356;
2284,000;45,328921;-6,6426996;-0,17221474;37,140557;69,414089;
2282,000;40,417437;17,44249;15,83184;65,255674;7,0185426;
2280,000;69,584973;-41,811995;16,185682;20,509967;62,69126;
2278,000;56,548015;34,226318;-8,3097732;-15,011992;-1,3353026;
2276,000;74,76404;-1,9896888;2,5986353;-31,36555;7,9109247;
2274,000;56,797001;45,870856;-3,6554163;19,015832;29,373773;
2272,000;72,434583;11,15627;-7,0254325;47,295637;43,679348;
2270,000;30,654072;70,240235;20,631234;41,750747;39,12953;
2268,000;15,991136;57,793256;49,634936;20,103357;37,983084;
2266,000;43,519957;14,290323;7,0135467;53,595823;40,680638;
2264,000;47,595981;37,077705;16,615796;5,2143806;58,858164;
2262,000;53,629404;24,075747;-5,4526542;45,899924;31,207894;
2260,000;38,881733;57,000408;43,150524;40,9659;-12,101658;
2258,000;45,401115;19,6742;28,195168;29,321105;47,496642;
2256,000;59,606065;50,033227;67,739704;17,167124;30,746459;
2254,000;7,8328976;24,441462;10,743515;52,024175;27,606451;
2252,000;38,579166;7,0421854;34,156309;53,547868;53,472364;
2250,000;-4,0871897;-6,5915623;14,602218;-12,360873;-3,5931628;
2248,000;27,820924;54,799807;36,880713;68,423302;82,160538;
2246,000;11,426186;-1,1961546;56,009916;29,32611;55,068464;
2244,000;21,406672;16,241166;8,4069243;33,266289;50,272713;
2242,000;-3,7364123;73,484846;47,958628;51,978777;45,904261;
2240,000;29,420339;49,588084;32,660156;41,777511;33,766814;
2238,000;9,2332696;18,221696;35,765747;26,839901;26,957792;
2236,000;-7,9696082;20,102637;29,554266;-7,5977887;20,652907;
2234,000;27,266208;31,128518;-1,313711;22,990501;40,185022;
2232,000;19,684833;21,156118;41,544064;40,005625;27,253866;
2230,000;8,1078494;64,625798;40,353941;37,038906;13,63565;
2228,000;14,855637;2,6220355;44,666534;30,639946;9,9117619;
2226,000;65,422488;28,279314;13,924049;56,405327;56,829317;
2224,000;-25,841074;21,37629;30,382634;51,135476;27,413767;
2222,000;27,721307;28,726667;55,722775;12,740019;44,048675;
2220,000;26,579778;38,66894;63,234032;10,490199;50,208826;
2218,000;12,913902;18,859998;37,600618;33,584478;23,327963;
2216,000;-37,11376;-6,6471679;-10,768953;16,81936;52,275142;
2214,000;30,670578;21,612063;13,630467;0,27059123;-4,1080343;
2212,000;9,0154135;41,585367;24,613379;37,613121;39,646524;
2210,000;13,563871;8,1337685;20,277015;38,206768;40,988649;
2208,000;-16,376019;48,865698;31,388253;-4,3694683;57,903734;
2206,000;-4,9830681;31,323861;29,266743;12,740014;38,613123;
2204,000;59,750575;-18,315964;24,616114;16,236811;57,536382;
2202,000;28,538454;28,967628;15,659538;49,470855;33,96614;
2200,000;22,547317;11,76959;52,666823;16,168409;20,314384;
2198,000;31,922798;4,3111584;54,912448;35,196856;30,657862;
2196,000;45,304446;47,884589;44,766723;58,733178;25,567363;
2194,000;64,858201;2,7618819;40,304474;26,004103;-3,8593298;
2192,000;45,607271;26,572339;16,671667;14,558191;32,885537;
2190,000;37,811201;3,5860149;33,69678;14,936655;29,427462;
2188,000;29,737868;17,896502;39,812131;-5,2805902;67,304506;
2186,000;32,389833;13,588116;39,986167;9,2140243;28,59975;
2184,000;23,465906;25,223016;50,535878;6,6278471;17,402553;
2182,000;5,7307816;58,631309;33,020701;25,284117;40,551604;
2180,000;45,988973;42,223134;17,351109;10,375527;21,47303;
2178,000;20,486495;44,447521;6,9338402;16,942312;-11,837732;
2176,000;23,915285;-0,81074323;9,248586;33,268767;-9,0441631;
2174,000;39,353855;8,1381869;11,079387;33,943335;21,7671;
2172,000;43,476647;13,524637;1,9334219;32,777165;3,205435;
2170,000;49,053972;1,5139383;21,297047;25,521;-4,483475;
2168,000;33,773044;7,5683536;16,577329;22,950706;32,313415;
2166,000;47,829991;19,736285;29,601831;5,3747553;17,234057;
2164,000;28,714919;-10,436419;12,389104;32,948161;19,165492;
2162,000;27,765388;4,8564957;21,14974;21,322108;13,439129;
2160,000;41,168775;-0,46995374;-1,1013958;28,671461;8,4567831;
2158,000;48,892066;36,436457;6,150957;30,984672;-9,5934576;
2156,000;20,361773;24,63508;-5,5205124;-8,6088664;21,297877;
2154,000;22,048385;31,07428;-1,2470317;-2,4803058;48,91575;
2152,000;27,523683;6,5340841;24,624191;20,534485;18,085514;
2150,000;22,099798;26,554996;45,535158;29,530914;4,069711;
2148,000;29,099458;51,514694;45,126135;4,9858845;30,562245;
2146,000;11,980225;38,320819;38,243284;38,76407;26,532458;
2144,000;28,24992;-2,971886;15,223026;23,444226;21,489182;
2142,000;37,421673;5,161938;25,363832;29,628671;32,957882;
2140,000;30,397342;13,828326;19,392995;-3,8527343;46,45893;
2138,000;44,970712;-8,7567886;20,380043;18,79962;39,51814;
2136,000;42,543915;20,258362;22,829483;7,944445;-4,1170482;
2134,000;26,305537;2,2273609;8,6364643;42,742324;53,736195;
2132,000;21,544642;9,1052412;15,020782;20,223806;25,274617;
2130,000;35,158871;6,2844103;31,868715;10,034405;52,30552;
2128,000;9,3388715;-8,6226624;-6,5464195;21,781131;52,248599;
2126,000;46,911072;22,917205;31,287149;5,1401753;1,9231172;
2124,000;35,197151;30,88426;21,089777;12,932777;18,110651;
2122,000;18,255705;5,3064375;-3,8529986;19,402334;42,35545;
2120,000;8,5920679;20,18635;11,873869;25,57738;42,022181;
2118,000;20,057206;14,653914;39,261781;-3,6471574;24,006567;
2116,000;5,1958171;-0,61855138;6,8355063;4,5552042;48,967436;
2114,000;7,631961;61,537438;3,6620109;46,337872;-13,401278;
2112,000;39,702845;35,120469;25,794882;34,0455;40,846694;
2110,000;27,427097;41,072893;43,49075;-6,5340811;46,712355;
2108,000;34,334845;33,004158;47,751196;9,5572315;7,7452765;
2106,000;-5,1773636;29,241369;21,851183;5,2926068;22,383318;
2104,000;13,327436;60,304939;38,135014;20,446909;58,74922;
2102,000;31,652437;9,1753044;35,887958;36,886047;47,283857;
2100,000;28,276461;24,259928;33,29731;26,398242;35,901603;
2098,000;31,396309;63,766162;37,962096;42,21657;73,284464;
2096,000;42,014498;55,59026;31,048398;15,075124;44,872937;
2094,000;32,207049;37,016645;35,016967;32,947475;40,522569;
2092,000;14,858696;65,288993;26,146198;27,476588;29,444293;
2090,000;36,437479;9,5347309;28,529905;63,593351;46,864239;
2088,000;41,771499;61,119003;56,626733;56,162903;49,582836;
2086,000;36,149194;48,733691;28,857303;24,134355;76,686616;
2084,000;44,816748;46,812683;37,730124;17,765918;71,341364;
2082,000;34,492964;48,654488;51,489949;59,038926;73,128907;
2080,000;63,360961;86,54479;57,552889;38,567104;57,306251;
2078,000;54,266613;97,434816;56,174878;42,847976;86,669816;
2076,000;50,217092;82,714061;79,742434;69,431564;82,768252;
2074,000;40,957553;59,778128;34,08707;51,449956;85,330488;
2072,000;41,66186;93,063059;61,34194;55,257961;45,647924;
2070,000;34,110903;69,435438;55,932926;53,006285;54,826222;
2068,000;72,533072;120,64676;43,831719;78,259914;71,103338;
2066,000;42,7632;89,431468;61,640829;87,805981;79,157169;
2064,000;42,450442;78,140836;69,046457;83,959233;104,4619;
2062,000;34,99523;49,390389;88,29951;84,966686;68,812404;
2060,000;43,819376;51,359858;66,683329;100,73892;115,21519;
2058,000;68,619762;116,56715;78,026661;76,838765;80,665604;
2056,000;46,549373;91,203163;80,889505;96,959729;86,724336;
2054,000;42,831136;72,490362;68,313897;118,39292;109,2253;
2052,000;36,352228;105,1634;85,710166;81,720018;110,5074;
2050,000;60,298119;89,859777;96,17926;62,481962;121,80903;
2048,000;53,923814;90,038771;93,936765;56,62688;86,777863;
2046,000;61,894838;77,463748;91,136642;60,453982;115,67839;
2044,000;70,966481;92,421315;65,828255;87,409777;106,38061;
2042,000;48,010379;114,30203;89,892907;129,30838;114,237;
2040,000;52,454514;77,5369;85,220479;83,556891;145,65398;
2038,000;50,885894;109,36991;117,98815;73,42854;97,2914;
2036,000;42,606153;109,52493;94,816269;68,519955;127,66984;
2034,000;60,367499;116,9307;92,923355;111,23993;146,32785;
2032,000;26,332879;135,51574;65,542596;106,18191;136,29313;
2030,000;58,445962;102,36477;109,12946;77,769358;77,654165;
2028,000;87,942255;88,992478;113,99846;101,28785;124,96772;
2026,000;85,793187;132,83044;103,3885;88,729987;135,88789;
2024,000;75,874744;112,99143;110,77928;116,18683;122,6324;
2022,000;76,793657;106,18414;113,01069;115,07099;126,93577;
2020,000;64,172711;109,2478;98,261539;147,05876;122,62773;
2018,000;42,534071;148,61715;114,46924;111,50277;101,10441;
2016,000;78,443799;114,83968;75,816435;151,48523;126,27855;
2014,000;69,326851;120,88373;118,04727;118,14384;131,7527;
2012,000;60,231519;102,3484;94,270677;125,22784;122,11988;
2010,000;60,756625;143,46788;123,49932;90,795743;144,21701;
2008,000;52,494344;101,06025;90,041937;152,88929;140,23516;
2006,000;36,93152;131,09759;106,43112;70,387107;118,20165;
2004,000;71,033589;113,90085;93,083963;116,4535;145,37645;
2002,000;56,920142;156,50516;90,578703;104,48981;183,86482;
2000,000;113,88361;153,39022;111,61871;104,65988;133,19083;
1998,000;86,224829;145,31991;139,7277;90,222265;114,53562;
1996,000;95,667821;123,62677;88,144228;139,62967;100,75751;
1994,000;83,23228;174,60921;139,60144;112,33192;124,05806;
1992,000;69,448961;143,12861;93,134697;107,9185;136,66464;
1990,000;86,406222;160,63862;96,812887;122,35385;140,97345;
1988,000;88,634202;154,61711;101,70982;104,88825;136,98687;
1986,000;74,049782;155,34312;88,246424;111,26984;117,19171;
1984,000;63,370026;150,82775;98,039313;107,28421;119,866;
1982,000;76,530639;129,99706;117,1458;93,700265;101,78406;
1980,000;53,880339;174,65187;99,811779;124,19494;129,09555;
1978,000;59,598843;158,62188;113,73652;136,4854;110,17677;
1976,000;69,0439;160,67848;122,27616;106,06476;97,69022;
1974,000;102,41803;186,18487;118,22722;113,56872;128,96068;
1972,000;77,732662;197,48114;137,30626;117,35471;119,15772;
1970,000;74,721066;172,38241;133,36271;109,69636;133,39265;
1968,000;73,817952;173,68224;132,46632;130,48669;121,57879;
1966,000;83,631286;150,15896;102,45767;119,96734;118,02575;
1964,000;72,20883;145,09876;130,33707;106,65707;147,6487;
1962,000;59,839241;174,76803;122,71531;139,16743;140,47327;
1960,000;99,398122;154,95966;115,21092;103,59001;133,5778;
1958,000;68,62094;137,11475;100,93293;103,20326;155,00581;
1956,000;70,363019;133,33862;115,11785;102,26128;68,198209;
1954,000;83,325112;139,34803;110,25667;106,82956;82,949395;
1952,000;69,98556;143,44882;96,200403;115,41815;93,011828;
1950,000;76,197932;161,52443;110,60782;80,378889;118,57969;
1948,000;92,510116;160,08835;142,78395;96,537419;133,43026;
1946,000;79,794216;158,91836;118,7818;107,58717;109,21691;
1944,000;93,187963;150,30364;120,99239;103,26906;120,81092;
1942,000;90,186607;118,75571;119,75404;71,436805;178,68995;
1940,000;75,907355;115,21931;138,4532;129,33636;100,41041;
1938,000;71,69576;160,94682;153,59517;110,14928;154,7711;
1936,000;89,516336;136,35647;131,81187;124,3087;87,572205;
1934,000;73,549352;184,88543;136,11715;126,46726;121,02008;
1932,000;75,476484;156,18196;102,21185;115,91518;119,2108;
1930,000;93,919575;154,44984;154,6759;77,167281;105,50588;
1928,000;99,562127;130,11519;104,22744;115,97995;115,23911;
1926,000;109,31461;158,13481;97,410408;109,75421;163,9938;
1924,000;80,940972;144,05363;88,540595;120,53805;105,17023;
1922,000;98,009821;132,99218;134,83245;94,635077;133,93224;
1920,000;100,04879;144,89689;144,70488;139,64583;120,00257;
1918,000;77,23136;144,01496;116,46018;119,66179;130,15029;
1916,000;88,082949;182,75163;125,08114;127,16226;114,39731;
1914,000;55,99797;155,32913;113,86157;103,80536;128,78659;
1912,000;85,314964;158,49954;91,454234;126,71632;104,69642;
1910,000;91,738335;152,3512;103,6397;96,473022;141,00963;
1908,000;97,635681;141,59458;98,901726;99,422575;120,98441;
1906,000;80,782398;123,61741;124,41136;113,36194;121,70283;
1904,000;115,03693;145,57959;137,29139;125,96305;113,45081;
1902,000;95,549526;156,81219;132,71255;89,100958;104,81248;
1900,000;105,06337;152,35045;65,30525;130,61306;109,11528;
1898,000;125,34551;151,37989;152,21692;102,50967;106,53915;
1896,000;88,002013;152,49297;76,658196;95,050073;120,59722;
1894,000;75,35698;120,67969;115,64188;139,24706;114,53409;
1892,000;128,00228;75,326222;109,03091;170,60916;84,987858;
1890,000;83,884831;172,42605;151,45515;142,5312;97,409837;
1888,000;74,941598;147,95488;150,32658;136,675;147,93222;
1886,000;88,86885;147,25291;127,63757;119,3044;107,75552;
1884,000;77,916615;156,51802;89,34685;134,38777;94,855868;
1882,000;54,188207;124,77174;109,33168;135,45719;171,47415;
1880,000;69,756119;169,00202;103,96653;130,08632;123,92964;
1878,000;110,29472;142,72264;138,1594;117,03323;159,97335;
1876,000;82,252006;174,12967;124,7011;124,67986;128,256;
1874,000;94,170005;161,95385;118,30459;114,82255;100,03313;
1872,000;89,459832;192,64205;118,4967;160,89676;144,37786;
1870,000;92,907491;193,14642;133,90381;135,76611;177,93297;
1868,000;34,787287;152,99654;171,94843;119,78291;111,45163;
1866,000;105,03668;125,87372;120,87024;147,75885;120,85695;
1864,000;76,705033;130,03816;124,86563;86,096968;123,45923;
1862,000;90,887913;150,94785;94,062575;71,393181;123,60171;
1860,000;77,172706;159,43984;91,583774;111,06562;122,04319;
1858,000;79,925058;169,9231;99,021906;112,55333;101,11571;
1856,000;80,221039;121,13194;123,59763;101,07718;66,311339;
1854,000;65,970835;140,81985;93,138405;93,157075;108,98629;
1852,000;65,203558;148,77656;94,020921;82,761308;125,07264;
1850,000;66,565077;140,54296;129,86498;127,78297;104,65807;
1848,000;77,449554;138,14514;102,19171;105,92553;151,9523;
1846,000;91,541683;134,85164;76,165693;146,54328;108,78839;
1844,000;64,953871;138,7845;99,86632;129,10708;80,926205;
1842,000;63,205406;134,73018;128,14014;95,740556;122,01247;
1840,000;93,504162;174,27349;129,7116;99,683016;119,76058;
1838,000;65,15414;137,92166;141,63896;134,64555;129,51946;
1836,000;84,526622;128,73169;89,331725;124,9095;115,22044;
1834,000;98,36254;131,30852;117,34971;118,21651;145,63685;
1832,000;82,58811;196,62071;129,77865;115,1369;119,63727;
1830,000;82,553082;124,73413;120,8082;96,164354;145,21774;
1828,000;88,228228;181,59343;134,49695;129,14506;100,51385;
1826,000;65,12057;163,55996;144,53542;129,69409;96,587805;
1824,000;66,456193;143,25495;95,805722;125,53746;117,37134;
1822,000;91,696947;169,24963;140,97495;119,47444;144,93452;
1820,000;49,974666;156,45152;123,43661;106,1953;139,12728;
1818,000;72,203248;126,41657;115,23469;134,88747;136,2196;
1816,000;85,656886;148,00314;135,24975;119,19183;153,79543;
1814,000;81,420287;155,31925;130,34294;121,92246;90,698126;
1812,000;87,186516;153,39316;118,25805;132,40074;114,34563;
1810,000;87,419127;135,0403;97,704407;100,80475;152,70747;
1808,000;79,741952;113,3764;118,17514;106,80967;105,67001;
1806,000;76,534029;153,49801;119,19852;118,81094;125,37136;
1804,000;86,793929;171,84766;116,14724;139,22267;88,292939;
1802,000;79,989957;131,36069;103,44601;129,44383;126,80046;
1800,000;51,296437;147,33257;121,49334;145,2551;108,0315;
1798,000;116,90389;118,23681;123,28543;126,05897;103,72079;
1796,000;60,484728;86,02947;89,753706;129,66079;91,001566;
1794,000;72,707455;89,701075;68,598888;73,664272;98,673682;
1792,000;64,158582;99,99494;139,13674;97,646476;123,05194;
1790,000;78,632565;121,55524;86,905043;71,17231;85,202286;
1788,000;82,094997;140,7138;97,977345;117,5022;95,216015;
1786,000;91,258365;139,0672;96,998115;105,75608;100,25244;
1784,000;58,614932;149,8857;103,39586;99,071864;85,647038;
1782,000;73,182946;130,71545;80,27286;115,06909;112,70612;
1780,000;65,75183;110,61813;97,394044;97,499214;118,90741;
1778,000;47,768792;121,97697;110,58733;110,64674;106,64123;
1776,000;66,658407;157,46886;105,2808;107,04523;94,083299;
1774,000;61,262041;184,24883;96,964248;103,12388;127,63123;
1772,000;86,708601;170,54713;119,42844;96,044152;106,19974;
1770,000;64,846583;167,82112;109,79353;107,38361;107,52151;
1768,000;79,129194;189,77463;107,94995;100,31882;114,3746;
1766,000;56,264411;158,12507;99,766369;106,75896;123,67131;
1764,000;64,193351;141,31368;116,65172;109,55473;144,12818;
1762,000;66,761925;176,49131;140,82441;125,93008;130,20323;
1760,000;54,903913;144,02956;93,89447;105,23555;112,879;
1758,000;87,93061;155,21156;105,09429;98,271967;131,43605;
1756,000;68,648418;154,14608;111,21708;120,47027;117,83701;
1754,000;68,893678;158,01548;119,3733;93,870865;146,61947;
1752,000;80,310087;160,46838;119,98768;168,56264;156,22926;
1750,000;87,1045;162,21214;151,23735;146,99237;188,87964;
1748,000;79,291938;157,42186;152,14493;171,38918;196,233;
1746,000;66,447039;195,47392;180,73925;188,00816;204,58766;
1744,000;70,64552;179,8709;192,58231;177,05862;222,85643;
1742,000;44,378012;223,01887;190,50029;248,08277;257,54787;
1740,000;45,362263;274,6651;260,83213;243,51338;246,05636;
1738,000;39,451424;274,05236;266,67709;271,29808;266,09616;
1736,000;65,650278;377,35486;291,99883;299,51712;307,93192;
1734,000;70,345588;423,11331;329,00849;297,21418;349,08714;
1732,000;70,932572;601,28201;320,21269;309,33348;350,03471;
1730,000;79,036238;753,15907;340,45956;345,74154;392,20887;
1728,000;84,082297;954,68463;336,98278;369,33851;423,22772;
1726,000;94,846341;1237,5783;347,30493;383,24123;444,5868;
1724,000;72,712422;1436,7497;370,66465;388,71901;428,63075;
1722,000;68,930413;1681,8259;363,45616;379,05195;423,86044;
1720,000;64,909924;1726,8755;383,91429;351,71668;391,13661;
1718,000;57,2856;1767,9318;327,97471;366,04264;416,62935;
1716,000;71,873046;1687,3538;336,99255;330,9834;376,16153;
1714,000;64,851162;1574,4553;326,40535;330,23067;361,22771;
1712,000;69,305816;1467,1826;308,44651;331,84907;384,23404;
1710,000;74,609945;1427,7115;280,71768;341,19072;329,24393;
1708,000;59,411606;1322,0509;300,54389;312,55591;310,33718;
1706,000;56,114969;1249,4649;291,34563;276,98982;293,11003;
1704,000;81,790924;1176,5592;289,09568;250,28888;288,06521;
1702,000;72,267557;1098,2578;249,83126;277,13147;287,88769;
1700,000;81,173437;1056,597;248,60232;232,98191;251,32669;
1698,000;105,30073;948,77997;253,93114;210,49273;280,28598;
1696,000;91,189067;857,17891;192,44231;202,76605;220,10133;
1694,000;111,26777;795,03383;230,71939;213,75386;234,46723;
1692,000;80,01145;635,22281;178,78836;185,67276;212,43751;
1690,000;62,60473;591,57199;201,13758;208,92105;239,88108;
1688,000;84,287944;540,77329;176,15981;191,76252;266,80982;
1686,000;70,130441;476,67213;184,19547;236,34893;246,77055;
1684,000;61,404826;430,43817;206,72437;210,79223;265,83728;
1682,000;115,3913;384,84651;171,09701;203,20963;243,77025;
1680,000;75,66755;378,67684;173,00724;184,47973;265,56752;
1678,000;71,084273;376,5056;218,24563;177,93147;232,75897;
1676,000;96,908473;366,90779;179,13856;181,7395;234,76991;
1674,000;82,350091;411,74545;170,03893;203,64101;173,52445;
1672,000;100,70816;388,39181;177,44331;203,09639;218,9319;
1670,000;84,972605;392,55675;177,4417;199,97661;172,11748;
1668,000;82,768863;423,4879;153,42609;158,78898;202,68198;
1666,000;92,546351;477,67679;160,51067;204,39408;162,74188;
1664,000;83,283118;504,07069;170,414;168,3567;168,05193;
1662,000;57,775076;512,22989;137,78664;152,94242;164,95169;
1660,000;98,66441;609,27539;189,39611;122,76227;154,67181;
1658,000;89,709662;666,69789;161,57551;160,58284;159,33502;
1656,000;70,062033;760,48877;157,45972;139,54807;161,21292;
1654,000;84,082477;873,54319;147,06766;126,54764;186,73622;
1652,000;81,630165;996,27371;160,21725;148,00232;180,90729;
1650,000;51,641725;1170,606;160,06562;178,91843;161,20052;
1648,000;82,193883;1495,7732;167,11987;156,68653;193,99334;
1646,000;70,435752;1962,8423;159,4147;189,76839;207,23781;
1644,000;84,649408;2695,0714;193,81025;252,88823;251,44269;
1642,000;77,066673;3760,6501;212,43364;238,77896;277,07634;
1640,000;66,796992;4850,4866;225,5283;273,12803;287,61515;
1638,000;94,043543;5724,153;250,20593;312,91786;369,70212;
1636,000;54,358705;6963,8706;278,0803;337,65002;393,42008;
1634,000;89,533553;9821,9396;291,37739;320,7565;373,99607;
1632,000;62,337265;14267,83;321,81229;359,28104;420,36249;
1630,000;61,845416;15338,923;351,22998;391,10601;420,30888;
1628,000;66,919554;11113,659;385,36582;395,12643;446,22151;
1626,000;69,111702;6398,2798;411,88967;455,7981;493,28379;
1624,000;66,688628;4126,2172;465,92084;523,17283;526,81812;
1622,000;80,474935;3316,6877;565,02032;624,01287;648,58444;
1620,000;58,850218;3289,8235;671,90017;762,48567;861,79518;
1618,000;66,017351;3322,4621;951,45786;929,83772;1021,6702;
1616,000;58,325771;3457,0664;1159,4334;1192,218;1352,703;
1614,000;67,43866;3712,4646;1487,0853;1486,1166;1651,5415;
1612,000;70,705078;4209,55;1777,0606;1777,528;2006,6325;
1610,000;57,919169;4660,2388;2042,1662;2071,6212;2331,4245;
1608,000;85,316205;5090,3337;2222,0723;2213,4811;2526,994;
1606,000;60,337813;5603,1144;2381,1628;2438,2729;2739,4501;
1604,000;48,465876;7195,2705;2414,2223;2459,4186;2806,1426;
1602,000;67,39528;9739,3155;2325,7512;2475,7002;2751,2917;
1600,000;65,445139;9880,8813;2024,3236;2152,2546;2455,8199;
1598,000;87,490194;6827,896;1520,4282;1621,474;1914,5885;
1596,000;83,531102;4103,2006;1077,6917;1104,1519;1313,4957;
1594,000;53,506455;2713,8118;795,19034;783,35243;920,81847;
1592,000;49,460043;1937,1232;575,16127;607,86274;754,58766;
1590,000;60,383189;1567,9414;558,19206;556,89186;653,5003;
1588,000;73,632526;1311,284;556,81674;623,60692;697,77987;
1586,000;40,551379;1228,7585;793,9358;763,15944;923,52246;
1584,000;59,377639;1300,6472;971,46985;929,14621;1134,9048;
1582,000;68,064335;1296,6254;984,80647;1009,4684;1148,6124;
1580,000;47,643808;1281,1332;800,33212;798,72998;942,2503;
1578,000;63,802563;1490,8622;599,49386;591,11898;678,36341;
1576,000;82,000218;1818,9866;397,82262;460,7507;522,92071;
1574,000;55,700499;1587,2891;331,49083;309,08206;351,2423;
1572,000;56,217465;1133,9374;245,91435;224,20699;291,60678;
1570,000;50,418832;822,14363;187,32417;200,14905;217,11601;
1568,000;53,940668;603,5117;155,56117;174,56003;156,11612;
1566,000;85,693085;524,60014;146,055;145,03247;106,10186;
1564,000;54,752758;411,89908;130,24328;116,73977;120,77458;
1562,000;64,35791;360,53854;81,652128;124,89153;111,79851;
1560,000;39,034962;348,41264;63,655593;92,841824;78,974769;
1558,000;70,715076;355,00293;33,669387;62,018678;64,49622;
1556,000;91,830004;333,1265;50,193983;64,563995;52,186731;
1554,000;91,224271;343,07939;73,132583;100,74491;79,63994;
1552,000;75,78706;275,40839;42,228967;60,935873;65,371646;
1550,000;73,267615;283,14158;81,902056;43,008913;92,45614;
1548,000;78,794612;244,50599;52,57605;36,983732;59,088279;
