487.11679	5008
488.65854	4932
490.19986	4924
491.74081	4976
493.28043	4803
494.8197	4743
496.35852	4748
497.89612	4704
499.43329	4768
500.97006	4690
502.50555	4696
504.0416	4649
505.57541	4612
507.10974	4490
508.64279	4404
510.17545	4393
511.70767	4352
513.23865	4334
514.76929	4273
516.29944	4235
517.82928	4214
519.35779	4116
520.88599	4091
522.41284	4152
523.93927	4009
525.46539	3982
526.99115	3992
528.5155	3923
530.03955	3921
531.56323	3904
533.08649	3807
534.60852	3837
536.12915	3887
537.65039	3874
539.17041	3963
540.68994	4048
542.20911	4056
543.72705	4201
545.24451	4320
546.76166	4540
548.27753	4783
549.79303	5008
551.30811	5180
552.82196	5229
554.3363	5303
555.84937	5119
557.36115	4967
558.87256	4876
560.38367	4811
561.89429	4651
563.40363	4619
564.91272	4452
566.42133	4349
567.92957	4378
569.43652	4278
570.94318	4229
572.44849	4290
573.95349	4256
575.45807	4354
576.96228	4413
578.46521	4509
579.96777	4482
581.47003	4736
582.97095	4799
584.47241	5001
585.97168	5231
587.4715	5436
588.97003	5651
590.4682	5980
591.96606	6120
593.46252	6403
594.95868	6548
596.45453	6619
597.94904	6722
599.44324	6825
600.93701	6879
602.42957	6815
603.92169	6630
605.41351	6407
606.90491	6186
608.39508	5967
609.88495	6026
611.37433	6221
612.86255	6813
614.35034	7752
615.83777	9000
617.32391	9615
618.80975	9266
620.29517	8435
621.78027	7172
623.2641	6229
624.74756	5577
626.23065	5246
627.71246	5260
629.19397	5407
630.67511	5869
632.15497	6864
633.63446	8071
635.11359	9517
636.59149	10684
638.06989	10862
639.54706	10015
641.02289	8951
642.49847	7798
643.97363	6864
645.44849	6295
646.92206	5674
648.39618	5477
649.8681	5240
651.34058	5090
652.81183	4999
654.28278	4901
655.75238	4900
657.2226	4856
658.69147	4904
660.15918	4797
661.62738	4764
663.09436	4964
664.56006	5006
666.02631	5115
667.49127	5238
668.95593	5360
670.41937	5388
671.88239	5293
673.34509	5103
674.80743	4876
676.26855	4625
677.72925	4561
679.1897	4496
680.64886	4486
682.10852	4299
683.56604	4390
685.02417	4214
686.48096	4158
687.9375	4060
689.39276	3918
690.84851	3919
692.30316	3905
693.75647	3895
695.21027	3887
696.6629	3875
698.11517	3897
699.56622	3877
701.01691	3819
702.46722	3772
703.91724	3717
705.36603	3670
706.81439	3824
708.26154	4036
709.70929	4175
711.1557	4211
712.60187	4133
714.04675	4036
715.49133	3727
716.93555	3464
718.37854	3465
719.82202	3394
721.26428	3567
722.70532	3551
724.14691	3676
725.58734	3665
727.02643	3844
728.46613	3807
729.90454	3963
731.34174	4320
732.77954	4524
734.21606	4731
735.65228	4675
737.08813	4615
738.52277	4289
739.95703	3993
741.39099	3702
742.82367	3384
744.25604	3393
745.68811	3153
747.1189	3227
748.54938	3188
749.97949	3220
751.40924	3311
752.83789	3420
754.26611	3466
